verb,noun,tag,confidence
unite,citizen,L,0.1
unite,subsidiary,L,0.1
unite,stake,L,0.1
unite,asset,L,0.1
unite,advantage,L,0.1
unite,savings,L,0.1
unite,succession,L,0.1
unite,idea,L,0.1
unite,gain,L,0.1
unite,reward,L,0.1
unite,ideology,L,0.1
unite,principle,L,0.1
unite,notion,L,0.1
unite,philosophy,L,0.1
unite,century,L,0.1
unite,period,L,0.1
unite,quarter,L,0.1
unite,lifetime,L,0.1
unite,ford,L,0.1
unite,stock,L,0.1
unite,land,L,0.1
unite,culture,L,0.1
unite,benefit,L,0.1
unite,curriculum,L,0.1
unite,integration,L,0.1
unite,addition,L,0.1
unite,inhabitant,L,0.1
unite,resident,L,0.1
unite,expansion,L,0.1
unite,creation,L,0.1
unite,address,L,0.1
unite,hair,L,0.1
unite,phrase,L,0.1
unite,trousers,L,0.1
unite,strand,L,0.1
unite,collar,L,0.1
unite,tail,L,0.1
unite,minority,L,0.1
unite,youngster,L,0.1
unite,construction,L,0.1
unite,conversion,L,0.1
unite,skirt,L,0.1
unite,refugee,L,0.1
unite,peasant,L,0.1
unite,miner,L,0.1
unite,acquisition,L,0.1
unite,establishment,L,0.1
unite,evolution,L,0.1
unite,implementation,L,0.1
unite,identification,L,0.1
unite,transition,L,0.1
unite,transformation,L,0.1
unite,interaction,L,0.1
unite,recovery,L,0.1
unite,formation,L,0.1
unite,sleeve,L,0.1
unite,curtain,L,0.1
unite,stress,L,0.1
unite,thought,L,0.1
unite,quot,L,0.1
unite,expression,L,0.1
unite,hundred,L,0.1
unite,purchase,L,0.1
unite,difficulty,L,0.1
unite,barrier,L,0.1
unite,danger,L,0.1
unite,scope,L,0.1
unite,tune,L,0.1
unite,radio,L,0.1
unite,guitar,L,0.1
unite,choice,L,0.1
unite,coverage,L,0.1
unite,advertising,L,0.1
unite,bucket,L,0.1
unite,allocation,L,0.1
unite,crisis,L,0.1
unite,county,L,0.1
unite,april,L,0.1
unite,problem,L,0.1
unite,june,L,0.1
unite,bowl,L,0.1
unite,brush,L,0.1
unite,representation,L,0.1
unite,threat,L,0.1
unite,beach,L,0.1
unite,tradition,L,0.1
unite,administration,L,0.1
unite,authority,L,0.1
unite,island,L,0.1
unite,judgement,L,0.1
unite,board,L,0.1
unite,committee,L,0.1
unite,ministry,L,0.1
unite,order,L,0.1
unite,will,L,0.1
unite,popularity,L,0.1
unite,verdict,L,0.1
unite,conclusion,L,0.1
unite,switch,L,0.1
unite,button,L,0.1
unite,tongue,L,0.1
unite,custom,L,0.1
unite,song,L,0.1
unite,word,L,0.1
unite,thing,L,0.1
unite,label,L,0.1
unite,date,L,0.1
unite,availability,L,0.1
unite,membership,L,0.1
unite,horizon,L,0.1
unite,selection,L,0.1
unite,march,L,0.1
unite,focus,L,0.1
unite,definition,L,0.1
unite,corp,L,0.1
unite,glance,L,0.1
unite,look,L,0.1
unite,gaze,L,0.1
unite,trick,L,0.1
unite,album,L,0.1
unite,football,L,0.1
unite,organ,L,0.1
unite,stuff,L,0.1
unite,challenge,L,0.1
unite,dilemma,L,0.1
unite,depths,L,0.1
unite,myth,L,0.1
unite,extension,L,0.1
unite,reference,L,0.1
unite,term,L,0.1
unite,sentence,L,0.1
unite,concept,L,0.1
unite,ideal,L,0.1
unite,belief,L,0.1
unite,doctrine,L,0.1
unite,obstacle,L,0.1
unite,interval,L,0.1
unite,phase,L,0.1
unite,decade,L,0.1
unite,generation,L,0.1
unite,stage,L,0.1
unite,transfer,L,0.1
unite,adoption,L,0.1
unite,innovation,L,0.1
unite,merger,L,0.1
unite,development,L,0.1
unite,player,L,0.1
unite,division,L,0.1
unite,liverpool,L,0.1
unite,harry,L,0.1
unite,window,L,0.1
unite,door,L,0.1
unite,eyebrow,L,0.1
unite,sheet,L,0.1
unite,towel,L,0.1
unite,gate,L,0.1
unite,cloth,L,0.1
unite,anne,L,0.1
unite,maggie,L,0.1
unite,member,L,0.1
unite,left,L,0.1
unite,concern,L,0.1
unite,proposal,L,0.1
unite,jane,L,0.1
unite,jack,L,0.1
unite,nigel,L,0.1
unite,project,L,0.1
unite,database,L,0.1
unite,programme,L,0.1
unite,susan,L,0.1
unite,mungo,L,0.1
unite,partnership,L,0.1
unite,consensus,L,0.1
unite,side,L,0.1
unite,grounds,L,0.1
unite,craft,L,0.1
unite,ship,L,0.1
unite,doorway,L,0.1
unite,perspective,L,0.1
unite,marie,L,0.1
unite,means,L,0.1
unite,policy,L,0.1
unite,measure,L,0.1
unite,reform,L,0.1
unite,teacher,L,0.1
unite,pair,L,0.1
unite,employee,L,0.1
unite,list,L,0.1
unite,lifespan,L,0.1
unite,arrangement,L,0.1
unite,emily,L,0.1
unite,scheme,L,0.1
unite,course,L,0.1
unite,front,L,0.1
unite,screen,L,0.1
unite,sunlight,L,0.1
unite,capability,L,0.1
unite,quality,L,0.1
unite,band,L,0.1
unite,beauty,L,0.1
unite,north,L,0.1
unite,platform,L,0.1
unite,south,L,0.1
unite,grant,L,0.1
unite,pension,L,0.1
unite,payment,L,0.1
unite,package,L,0.1
unite,silence,L,0.1
unite,west,L,0.1
unite,forward,L,0.1
unite,virtue,L,0.1
unite,spirit,L,0.1
unite,plan,L,0.1
unite,circle,L,0.1
unite,personnel,L,0.1
unite,corner,L,0.1
unite,show,L,0.1
unite,tray,L,0.1
unite,demonstration,L,0.1
unite,festival,L,0.1
unite,questionnaire,L,0.1
unite,middle,L,0.1
unite,park,L,0.1
unite,manager,L,0.1
unite,square,L,0.1
unite,display,L,0.1
unite,schedule,L,0.1
unite,concert,L,0.1
unite,edge,L,0.1
unite,sensitivity,L,0.1
unite,intelligence,L,0.1
unite,ability,L,0.1
unite,analysis,L,0.1
unite,session,L,0.1
unite,philip,L,0.1
unite,resistance,L,0.1
unite,background,L,0.1
unite,whole,L,0.1
unite,mass,L,0.1
unite,carrier,L,0.1
unite,half,L,0.1
unite,bulk,L,0.1
unite,helicopter,L,0.1
unite,spell,L,0.1
unite,award,L,0.1
unite,portion,L,0.1
unite,defence,L,0.1
unite,vessel,L,0.1
unite,series,L,0.1
unite,kind,L,0.1
unite,degree,L,0.1
unite,range,L,0.1
unite,variety,L,0.1
unite,coalition,L,0.1
unite,regime,L,0.1
unite,empire,L,0.1
unite,opposition,L,0.1
unite,rest,L,0.1
unite,boat,L,0.1
unite,guilt,L,0.1
unite,marriage,L,0.1
unite,embarrassment,L,0.1
unite,frustration,L,0.1
unite,cancer,L,0.1
unite,virus,L,0.1
unite,disease,L,0.1
unite,illness,L,0.1
unite,remainder,L,0.1
unite,infection,L,0.1
unite,sensation,L,0.1
unite,form,L,0.1
unite,depression,L,0.1
unite,wound,L,0.1
unite,pain,L,0.1
unite,shock,L,0.1
unite,disappointment,L,0.1
unite,part,L,0.1
unite,disorder,L,0.1
unite,landing,L,0.1
unite,terrace,L,0.1
unite,entrance,L,0.1
unite,preference,L,0.1
unite,capacity,L,0.1
unite,interest,L,0.1
unite,thanks,L,0.1
unite,commitment,L,0.1
unite,talent,L,0.1
unite,volunteer,L,0.1
unite,worker,L,0.1
unite,staff,L,0.1
unite,exhibition,L,0.1
unite,rally,L,0.1
unite,conference,L,0.1
unite,workshop,L,0.1
unite,hierarchy,L,0.1
unite,bond,L,0.1
unite,recipe,L,0.1
unite,boom,L,0.1
unite,alliance,L,0.1
unite,ceremony,L,0.1
unite,determination,L,0.1
unite,wish,L,0.1
unite,meeting,L,0.1
unite,type,L,0.1
unite,sort,L,0.1
unite,dream,L,0.1
unite,presentation,L,0.1
unite,glory,L,0.1
unite,faith,L,0.1
unite,strength,L,0.1
unite,plane,L,0.1
unite,ambition,L,0.1
unite,research,L,0.1
unite,study,L,0.1
unite,experiment,L,0.1
unite,core,L,0.1
unite,intention,L,0.1
unite,willingness,L,0.1
unite,sympathy,L,0.1
unite,loyalty,L,0.1
unite,brow,L,0.1
unite,blanket,L,0.1
unite,chip,L,0.1
unite,unit,L,0.1
unite,household,L,0.1
unite,east,L,0.1
unite,courage,L,0.1
unite,promise,L,0.1
unite,sleep,L,0.1
unite,senses,L,0.1
unite,dealer,L,0.1
unite,marx,L,0.1
unite,alternative,L,0.1
unite,record,L,0.1
unite,unity,L,0.1
unite,menu,L,0.1
unite,author,L,0.1
unite,gentleman,L,0.1
unite,whilst,L,0.1
unite,clinton,L,0.1
unite,bush,L,0.1
unite,manufacturer,L,0.1
unite,gorbachev,L,0.1
unite,clarke,L,0.1
unite,eliot,L,0.1
unite,baker,L,0.1
unite,reception,L,0.1
unite,ticket,L,0.1
unite,shaft,L,0.1
unite,influence,L,0.1
unite,camera,L,0.1
unite,treasury,L,0.1
unite,operator,L,0.1
unite,watch,L,0.1
unite,writer,L,0.1
unite,dawn,L,0.1
unite,copy,L,0.1
unite,clock,L,0.1
unite,reflection,L,0.1
unite,present,L,0.1
unite,gift,L,0.1
unite,receipt,L,0.1
unite,cheque,L,0.1
unite,card,L,0.1
unite,developer,L,0.1
unite,pass,L,0.1
unite,moon,L,0.1
unite,opportunity,L,0.1
unite,possibility,L,0.1
unite,chancellor,L,0.1
unite,dose,L,0.1
unite,ingredient,L,0.1
unite,publisher,L,0.1
unite,sugar,L,0.1
unite,substance,L,0.1
unite,corporation,L,0.1
unite,collector,L,0.1
unite,supplier,L,0.1
unite,reputation,L,0.1
unite,airline,L,0.1
unite,ceiling,L,0.1
unite,speech,L,0.1
unite,drug,L,0.1
unite,milk,L,0.1
unite,cream,L,0.1
unite,alcohol,L,0.1
unite,leeds,L,0.1
unite,partner,L,0.1
unite,light,L,0.1
unite,consciousness,L,0.1
unite,momentum,L,0.1
unite,kinnock,L,0.1
unite,speaker,L,0.1
unite,researcher,L,0.1
unite,prospect,L,0.1
unite,option,L,0.1
unite,thatcher,L,0.1
unite,duty,L,0.1
unite,poet,L,0.1
unite,chance,L,0.1
unite,responsibility,L,0.1
unite,attraction,L,0.1
unite,incentive,L,0.1
unite,module,L,0.1
unite,file,L,0.1
unite,major,L,0.1
unite,mixture,L,0.1
unite,salt,L,0.1
unite,roll,L,0.1
unite,diary,L,0.1
unite,bottle,L,0.1
unite,base,L,0.1
unite,poem,L,0.1
unite,best,L,0.1
unite,entity,L,0.1
unite,flag,L,0.1
unite,memory,L,0.1
unite,interface,L,0.1
unite,version,L,0.1
unite,product,L,0.1
unite,reason,L,0.1
unite,basis,L,0.1
unite,flavour,L,0.1
unite,aircraft,L,0.1
unite,source,L,0.1
unite,ownership,L,0.1
unite,reduction,L,0.1
unite,jurisdiction,L,0.1
unite,program,L,0.1
unite,impression,L,0.1
unite,atmosphere,L,0.1
unite,sense,L,0.1
unite,recession,L,0.1
unite,system,L,0.1
unite,setting,L,0.1
unite,text,L,0.1
unite,nurse,L,0.1
unite,processor,L,0.1
unite,party,L,0.1
unite,family,L,0.1
unite,network,L,0.1
unite,image,L,0.1
unite,owner,L,0.1
unite,love,L,0.1
unite,allowance,L,0.1
unite,software,L,0.1
unite,damages,L,0.1
unite,subsidy,L,0.1
unite,computer,L,0.1
unite,accountant,L,0.1
unite,tool,L,0.1
unite,engineer,L,0.1
unite,designer,L,0.1
unite,specialist,L,0.1
unite,context,L,0.1
unite,compensation,L,0.1
unite,plaintiff,L,0.1
unite,landlord,L,0.1
unite,foundation,L,0.1
unite,holder,L,0.1
unite,tribunal,L,0.1
unite,taste,L,0.1
unite,register,L,0.1
unite,power,L,0.1
unite,control,L,0.1
unite,discretion,L,0.1
unite,mood,L,0.1
unite,purchaser,L,0.1
unite,cast,L,0.1
unite,category,L,0.1
unite,collection,L,0.1
unite,class,L,0.1
unite,jury,L,0.1
unite,court,L,0.1
unite,magistrate,L,0.1
unite,mirror,L,0.1
unite,purpose,L,0.1
unite,group,L,0.1
unite,applicant,L,0.1
unite,technology,L,0.1
unite,peace,L,0.1
unite,tenant,L,0.1
unite,seller,L,0.1
unite,defendant,L,0.1
unite,vendor,L,0.1
unite,creditor,L,0.1
unite,medium,L,0.1
unite,framework,L,0.1
unite,hope,L,0.1
unite,appearance,L,0.1
unite,pride,L,0.1
unite,shift,L,0.1
unite,increase,L,0.1
unite,rise,L,0.1
unite,change,L,0.1
unite,vision,L,0.1
unite,rank,L,0.1
unite,judge,L,0.1
unite,architecture,L,0.1
unite,improvement,L,0.1
unite,scientist,L,0.1
unite,spokesman,L,0.1
unite,howard,L,0.1
unite,participant,L,0.1
unite,objection,L,0.1
unite,worth,L,0.1
unite,waste,L,0.1
unite,colour,L,0.1
unite,outline,L,0.1
unite,routine,L,0.1
unite,movement,L,0.1
unite,claim,L,0.1
unite,preparation,L,0.1
unite,finance,L,0.1
unite,brand,L,0.1
unite,shape,L,0.1
unite,diet,L,0.1
unite,style,L,0.1
unite,mode,L,0.1
unite,credit,L,0.1
unite,invasion,L,0.1
unite,loan,L,0.1
unite,habit,L,0.1
unite,role,L,0.1
unite,work,L,0.1
unite,operation,L,0.1
unite,shoulder,L,0.1
unite,sofa,L,0.1
unite,transaction,L,0.1
unite,function,L,0.1
unite,fate,L,0.1
unite,destruction,L,0.1
unite,disaster,L,0.1
unite,decline,L,0.1
unite,collapse,L,0.1
unite,loss,L,0.1
unite,tragedy,L,0.1
unite,death,L,0.1
unite,fall,L,0.1
unite,complaint,L,0.1
unite,case,L,0.1
unite,defeat,L,0.1
unite,suggestion,L,0.1
unite,ritual,L,0.1
unite,task,L,0.1
unite,design,L,0.1
unite,phone,L,0.1
unite,martin,L,0.1
unite,taylor,L,0.1
unite,allegation,L,0.1
unite,application,L,0.1
unite,father,L,0.1
unite,million,L,0.1
unite,dollar,L,0.1
unite,money,L,0.1
unite,charge,L,0.1
unite,appeal,L,0.1
unite,walker,L,0.1
unite,criticism,L,0.1
unite,strategy,L,0.1
unite,approach,L,0.1
unite,tactic,L,0.1
unite,cash,L,0.1
unite,dollar,L,0.1
unite,pound,L,0.1
unite,brother,L,0.1
unite,husband,L,0.1
unite,explanation,L,0.1
unite,answer,L,0.1
unite,morgan,L,0.1
unite,technique,L,0.1
unite,wright,L,0.1
unite,lewis,L,0.1
unite,cook,L,0.1
unite,format,L,0.1
unite,stance,L,0.1
unite,rhythm,L,0.1
unite,pattern,L,0.1
unite,tonne,L,0.1
unite,coal,L,0.1
unite,quantity,L,0.1
unite,debt,L,0.1
unite,insurance,L,0.1
unite,remedy,L,0.1
unite,settlement,L,0.1
unite,formula,L,0.1
unite,deposit,L,0.1
unite,mortgage,L,0.1
unite,proof,L,0.1
unite,solution,L,0.1
unite,miller,L,0.1
unite,elbow,L,0.1
unite,back,L,0.1
unite,chin,L,0.1
unite,mind,L,0.1
unite,vein,L,0.1
unite,soul,L,0.1
unite,chest,L,0.1
unite,detail,L,0.1
unite,mask,L,0.1
unite,clothes,L,0.1
unite,uniform,L,0.1
unite,spine,L,0.1
unite,gear,L,0.1
unite,tory,L,0.1
unite,datum,L,0.1
unite,item,L,0.1
unite,information,L,0.1
unite,material,L,0.1
unite,sample,L,0.1
unite,labour,L,0.1
unite,conservative,L,0.1
unite,contents,L,0.1
unite,pulse,L,0.1
unite,mouth,L,0.1
unite,tooth,L,0.1
unite,shadow,L,0.1
unite,smell,L,0.1
unite,darkness,L,0.1
unite,mist,L,0.1
unite,limb,L,0.1
unite,stomach,L,0.1
unite,brain,L,0.1
unite,dust,L,0.1
unite,breast,L,0.1
unite,flesh,L,0.1
unite,muscle,L,0.1
unite,charter,L,0.1
unite,garment,L,0.1
unite,suit,L,0.1
unite,dress,L,0.1
unite,nerve,L,0.1
unite,skin,L,0.1
unite,throat,L,0.1
unite,heart,L,0.1
unite,democrat,L,0.1
unite,signature,L,0.1
unite,exercise,L,0.1
unite,tourist,L,0.1
unite,argument,L,0.1
unite,specimen,L,0.1
unite,williams,L,0.1
unite,chair,L,0.1
unite,benjamin,L,0.1
unite,athelstan,L,0.1
unite,robyn,L,0.1
unite,foot,L,0.1
unite,patient,L,0.1
unite,wilson,L,0.1
unite,student,L,0.1
unite,pupil,L,0.1
unite,individual,L,0.1
unite,adult,L,0.1
unite,process,L,0.1
unite,corbett,L,0.1
unite,pillow,L,0.1
unite,knee,L,0.1
unite,telephone,L,0.1
unite,assumption,L,0.1
unite,comfort,L,0.1
unite,thesis,L,0.1
unite,model,L,0.1
unite,traveller,L,0.1
unite,neighbour,L,0.1
unite,viewer,L,0.1
unite,guest,L,0.1
unite,passenger,L,0.1
unite,crowd,L,0.1
unite,lady,L,0.1
unite,stranger,L,0.1
unite,visitor,L,0.1
unite,photographer,L,0.1
unite,companion,L,0.1
unite,colleague,L,0.1
unite,delegation,L,0.1
unite,audience,L,0.1
unite,activity,L,0.1
unite,theory,L,0.1
unite,logic,L,0.1
unite,hypothesis,L,0.1
unite,interpretation,L,0.1
unite,proposition,L,0.1
unite,delight,L,0.1
unite,relief,L,0.1
unite,surprise,L,0.1
unite,port,L,0.1
unite,clinic,L,0.1
unite,office,L,0.1
unite,embassy,L,0.1
unite,hospital,L,0.1
unite,station,L,0.1
unite,hint,L,0.1
unite,camp,L,0.1
unite,ward,L,0.1
unite,airport,L,0.1
unite,conflict,L,0.1
unite,violence,L,0.1
unite,smile,L,0.1
unite,christ,L,0.1
unite,clash,L,0.1
unite,fight,L,0.1
unite,struggle,L,0.1
unite,fighting,L,0.1
unite,prison,L,0.1
unite,centre,L,0.1
unite,drink,L,0.1
unite,coffee,L,0.1
unite,mission,L,0.1
unite,hunt,L,0.1
unite,venture,L,0.1
unite,monster,L,0.1
unite,roof,L,0.1
unite,fence,L,0.1
unite,shelf,L,0.1
unite,bench,L,0.1
unite,street,L,0.1
unite,bridge,L,0.1
unite,instinct,L,0.1
unite,impulse,L,0.1
unite,enthusiasm,L,0.1
unite,deck,L,0.1
unite,grin,L,0.1
unite,beer,L,0.1
unite,wine,L,0.1
unite,pint,L,0.1
unite,champagne,L,0.1
unite,existence,L,0.1
unite,william,L,0.1
unite,prince,L,0.1
unite,failure,L,0.1
unite,flight,L,0.1
unite,journey,L,0.1
unite,height,L,0.1
unite,pitch,L,0.1
unite,break,L,0.1
unite,holiday,L,0.1
unite,season,L,0.1
unite,walk,L,0.1
unite,direction,L,0.1
unite,speed,L,0.1
unite,ease,L,0.1
unite,margin,L,0.1
unite,pace,L,0.1
unite,downstairs,L,0.1
unite,slope,L,0.1
unite,stair,L,0.1
unite,white,L,0.1
unite,launch,L,0.1
unite,completion,L,0.1
unite,trip,L,0.1
unite,people,L,0.1
unite,tour,L,0.1
unite,visit,L,0.1
unite,battle,L,0.1
unite,dispute,L,0.1
unite,king,L,0.1
unite,princess,L,0.1
unite,earl,L,0.1
unite,elizabeth,L,0.1
unite,charles,L,0.1
unite,duke,L,0.1
unite,richard,L,0.1
unite,queen,L,0.1
unite,edward,L,0.1
unite,james,L,0.1
unite,diana,L,0.1
unite,mouse,L,0.1
unite,departure,L,0.1
unite,move,L,0.1
unite,opening,L,0.1
unite,publication,L,0.1
unite,arrival,L,0.1
unite,ride,L,0.1
unite,aspect,L,0.1
unite,charity,L,0.1
unite,person,L,0.1
unite,attempt,L,0.1
unite,warmth,L,0.1
unite,horror,L,0.1
unite,pleasure,L,0.1
unite,electricity,L,0.1
unite,contest,L,0.1
unite,road,L,0.1
unite,path,L,0.1
unite,assault,L,0.1
unite,trail,L,0.1
unite,route,L,0.1
unite,raid,L,0.1
unite,action,L,0.1
unite,protest,L,0.1
unite,game,L,0.1
unite,competition,L,0.1
unite,match,L,0.1
unite,race,L,0.1
unite,lane,L,0.1
unite,tunnel,L,0.1
unite,satisfaction,L,0.1
unite,fuel,L,0.1
unite,happiness,L,0.1
unite,mother,L,0.1
unite,penny,L,0.1
unite,pound,L,0.1
unite,wife,L,0.1
unite,compromise,L,0.1
unite,method,L,0.1
unite,procedure,L,0.1
unite,friend,L,0.1
unite,cousin,L,0.1
unite,lover,L,0.1
unite,relative,L,0.1
unite,parent,L,0.1
unite,daughter,L,0.1
unite,sister,L,0.1
unite,suspicion,L,0.1
unite,feeling,L,0.1
unite,goods,L,0.1
unite,emotion,L,0.1
unite,round,L,0.1
unite,final,L,0.1
unite,league,L,0.1
unite,tournament,L,0.1
unite,jackson,L,0.1
unite,expedition,L,0.1
unite,initiative,L,0.1
unite,drive,L,0.1
unite,effort,L,0.1
unite,track,L,0.1
unite,wall,L,0.1
unite,string,L,0.1
unite,table,L,0.1
unite,television,L,0.1
unite,counter,L,0.1
unite,desk,L,0.1
unite,girl,L,0.1
unite,other,L,0.1
unite,woman,L,0.1
unite,scott,L,0.1
unite,johnson,L,0.1
unite,jones,L,0.1
unite,child,L,0.1
unite,connection,L,0.1
unite,campaign,L,0.1
unite,relationship,L,0.1
unite,links,L,0.1
unite,open,L,0.1
unite,championship,L,0.1
unite,revolution,L,0.1
unite,fact,L,0.1
unite,absence,L,0.1
unite,chain,L,0.1
unite,attack,L,0.1
unite,intervention,L,0.1
unite,strike,L,0.1
unite,refusal,L,0.1
unite,presence,L,0.1
unite,necessity,L,0.1
unite,lack,L,0.1
unite,brown,L,0.1
unite,relation,L,0.1
unite,friendship,L,0.1
unite,contact,L,0.1
unite,smith,L,0.1
unite,thomas,L,0.1
unite,link,L,0.1
unite,vote,L,0.1
unite,election,L,0.1
unite,constituency,L,0.1
unite,support,L,0.1
unite,guidance,L,0.1
unite,help,L,0.1
unite,advice,L,0.1
unite,crime,L,0.1
unite,breach,L,0.1
unite,garden,L,0.1
unite,request,L,0.1
unite,assistance,L,0.1
unite,forest,L,0.1
unite,reply,L,0.1
unite,attitude,L,0.1
unite,composition,L,0.1
unite,perception,L,0.1
unite,nature,L,0.1
unite,distribution,L,0.1
unite,content,L,0.1
unite,structure,L,0.1
unite,call,L,0.1
unite,consent,L,0.1
unite,permission,L,0.1
unite,concession,L,0.1
unite,library,L,0.1
unite,mill,L,0.1
unite,factory,L,0.1
unite,store,L,0.1
unite,estimate,L,0.1
unite,spectrum,L,0.1
unite,profile,L,0.1
unite,curve,L,0.1
unite,editor,L,0.1
unite,effect,L,0.1
unite,approval,L,0.1
unite,licence,L,0.1
unite,injunction,L,0.1
unite,fire,L,0.1
unite,pipe,L,0.1
unite,torch,L,0.1
unite,candle,L,0.1
unite,lamp,L,0.1
unite,cigarette,L,0.1
unite,character,L,0.1
unite,instruction,L,0.1
unite,personality,L,0.1
unite,message,L,0.1
unite,implication,L,0.1
unite,progress,L,0.1
unite,performance,L,0.1
unite,killing,L,0.1
unite,suicide,L,0.1
unite,abuse,L,0.1
unite,rage,L,0.1
unite,winter,L,0.1
unite,february,L,0.1
unite,excitement,L,0.1
unite,panic,L,0.1
unite,anger,L,0.1
unite,terror,L,0.1
unite,conduct,L,0.1
unite,achievement,L,0.1
unite,summer,L,0.1
unite,flame,L,0.1
unite,laughter,L,0.1
unite,weekend,L,0.1
unite,province,L,0.1
unite,studio,L,0.1
unite,territory,L,0.1
unite,domain,L,0.1
unite,stem,L,0.1
unite,grain,L,0.1
unite,wood,L,0.1
unite,complexity,L,0.1
unite,significance,L,0.1
unite,rose,L,0.1
unite,murder,L,0.1
unite,offence,L,0.1
unite,response,L,0.1
unite,behaviour,L,0.1
unite,contribution,L,0.1
unite,sphere,L,0.1
unite,region,L,0.1
unite,site,L,0.1
unite,district,L,0.1
unite,zone,L,0.1
unite,boundary,L,0.1
unite,area,L,0.1
unite,location,L,0.1
unite,field,L,0.1
unite,spring,L,0.1
unite,equation,L,0.1
unite,grade,L,0.1
unite,troops,L,0.1
unite,crew,L,0.1
unite,army,L,0.1
unite,pilot,L,0.1
unite,risk,L,0.1
unite,goal,L,0.1
unite,mark,L,0.1
unite,cost,L,0.1
unite,guard,L,0.1
unite,expenditure,L,0.1
unite,consequence,L,0.1
unite,interview,L,0.1
unite,test,L,0.1
unite,inspection,L,0.1
unite,check,L,0.1
unite,hearing,L,0.1
unite,isolation,L,0.1
unite,caution,L,0.1
unite,importance,L,0.1
unite,expense,L,0.1
unite,rebel,L,0.1
unite,force,L,0.1
unite,president,L,0.1
unite,joke,L,0.1
unite,gesture,L,0.1
unite,fleet,L,0.1
unite,soldier,L,0.1
unite,plenty,L,0.1
unite,secretary,L,0.1
unite,leader,L,0.1
unite,summit,L,0.1
unite,touch,L,0.1
unite,knight,L,0.1
unite,spending,L,0.1
unite,budget,L,0.1
unite,trace,L,0.1
unite,array,L,0.1
unite,emission,L,0.1
unite,minimum,L,0.1
unite,equivalent,L,0.1
unite,headline,L,0.1
unite,respect,L,0.1
unite,fashion,L,0.1
unite,manner,L,0.1
unite,trial,L,0.1
unite,measurement,L,0.1
unite,result,L,0.1
unite,comparison,L,0.1
unite,minister,L,0.1
unite,gallery,L,0.1
unite,railway,L,0.1
unite,restaurant,L,0.1
unite,garage,L,0.1
unite,shop,L,0.1
unite,museum,L,0.1
unite,observation,L,0.1
unite,executive,L,0.1
unite,potential,L,0.1
unite,merit,L,0.1
unite,extent,L,0.1
unite,impact,L,0.1
unite,theatre,L,0.1
unite,chairman,L,0.1
unite,formula,L,0.1
unite,figure,L,0.1
unite,parameter,L,0.1
unite,consideration,L,0.1
unite,plot,L,0.1
unite,review,L,0.1
unite,surgery,L,0.1
unite,examination,L,0.1
unite,contempt,L,0.1
unite,coat,L,0.1
unite,shirt,L,0.1
unite,boot,L,0.1
unite,shoe,L,0.1
unite,glove,L,0.1
unite,jacket,L,0.1
unite,ambassador,L,0.1
unite,calculation,L,0.1
unite,statistics,L,0.1
unite,chief,L,0.1
unite,evidence,L,0.1
unite,finding,L,0.1
unite,commander,L,0.1
unite,director,L,0.1
unite,score,L,0.1
unite,governor,L,0.1
unite,cattle,L,0.1
unite,autumn,L,0.1
unite,news,L,0.1
unite,economy,L,0.1
unite,point,L,0.1
unite,wrist,L,0.1
unite,neck,L,0.1
unite,waist,L,0.1
unite,ankle,L,0.1
unite,sword,L,0.1
unite,stick,L,0.1
unite,market,L,0.1
unite,peak,L,0.1
unite,industry,L,0.1
unite,business,L,0.1
unite,blade,L,0.1
unite,knife,L,0.1
unite,horn,L,0.1
unite,weapon,L,0.1
unite,handle,L,0.1
unite,trade,L,0.1
unite,draw,L,0.1
unite,enterprise,L,0.1
unite,sector,L,0.1
unite,green,L,0.1
unite,ireland,L,0.1
unite,britain,L,0.1
unite,europe,L,0.1
unite,england,L,0.1
unite,france,L,0.1
unite,scotland,L,0.1
unite,commissioner,L,0.1
unite,clerk,L,0.1
unite,factor,L,0.1
unite,variable,L,0.1
unite,component,L,0.1
unite,element,L,0.1
unite,mechanism,L,0.1
unite,dimension,L,0.1
unite,feature,L,0.1
unite,characteristic,L,0.1
unite,cross,L,0.1
unite,maximum,L,0.1
unite,stop,L,0.1
unite,target,L,0.1
unite,sergeant,L,0.1
unite,tony,L,0.1
unite,peter,L,0.1
unite,kelly,L,0.1
unite,poll,L,0.1
unite,notice,L,0.1
unite,scent,L,0.1
unite,referendum,L,0.1
unite,cloud,L,0.1
unite,sigh,L,0.1
unite,smoke,L,0.1
unite,question,L,0.1
unite,lease,L,0.1
unite,certificate,L,0.1
unite,topic,L,0.1
unite,issue,L,0.1
unite,apartment,L,0.1
unite,farm,L,0.1
unite,premise,L,0.1
unite,subject,L,0.1
unite,theme,L,0.1
unite,matter,L,0.1
unite,henry,L,0.1
unite,wales,L,0.1
unite,warrant,L,0.1
unite,petition,L,0.1
unite,college,L,0.1
unite,simon,L,0.1
unite,michael,L,0.1
unite,university,L,0.1
unite,institute,L,0.1
unite,laboratory,L,0.1
unite,school,L,0.1
unite,lucy,L,0.1
unite,cottage,L,0.1
unite,home,L,0.1
unite,house,L,0.1
unite,hotel,L,0.1
unite,flat,L,0.1
unite,villa,L,0.1
unite,captain,L,0.1
unite,paul,L,0.1
unite,charlie,L,0.1
unite,declaration,L,0.1
unite,graham,L,0.1
unite,decree,L,0.1
unite,climate,L,0.1
unite,australia,L,0.1
