verb,cluster,id,status,text
fill,literal,wsj35:3675,U,"Not only are youth and older people working together , but there are advertisements for employees to fill vacancies at wages well above the minimum wage "
fill,literal,wsj36:3285,U,"A. Gary Ames , president and chief executive officer of U S West Inc. 's Mountain Bell unit , was named a director of this supermarket operator , filling a vacancy on the 13-member board "
fill,literal,wsj37:7882,U,"The election fills two vacancies , created by retirements , and expands the board by one , to 19 directors "
fill,literal,wsj39:10076,U,"The load factor , or percentage of available seats filled , fell to 61.9 % from 68.3 % "
fill,literal,wsj39:4367,U,"Mr. Keating , who has been nominated by Attorney General Edwin Meese to fill the third-ranking slot at the Justice Department , is expected to formally pass the documents on to Mr. Baker -- with the recommendation that he approve them -- before leaving the Treasury Department "
fill,literal,wsj39:7001,U,"After he filed an MX suit last year , Air Force officials asked him to turn over 80 boxes supposedly filled with missile parts that Northrop employees had brought to him "
fill,literal,wsj40:383,U,"Some managers may already have good records , while others with poorer records might have had few if any job openings to fill "
fill,literal,wsj40:5849,U,They fill two vacancies on the board from a resignation and a retirement 
fill,literal,wsj40:9040,U,"Though he plans to spend more time trying to revitalize the Rangers and helping Republicans , he 'll keep his board seat and his 10th floor corner office in Western 's headquarters , filled with Ranger memorabilia and framed letters from President Reagan "
fill,literal,wsj41:1399,U,"Law enforcement officials said Attorney General Edwin Meese recently talked with Mr. Christensen about filling the post of deputy attorney general , and Mr. Christensen yesterday put out a statement confirming that the White House is considering him for the post "
fill,literal,wsj41:1868,U,"The government charged that Mr. Geoghegan and Marathon knowingly violated the law when in 1986 it filled in five acres of a wetland in Seekonk , Mass . , to construct a shopping mall parking lot "
fill,literal,wsj41:5008,U,"Dr. Zapanta , a neurosurgeon , fills one of two vacancies created by the departures of Albert V. Casey and Roger W. Heyns . . "
fill,literal,wsj41:8198,U,"William C. Leone and Ezra G. Levin were named directors of this aluminum producer , filling two vacancies "
fill,literal,wsj42:8189,U,But Mr. Meese 's own missteps and much-publicized difficulties in filling the Justice Department vacancies heightened the administration 's embarrassment 
fill,literal,wsj43:6348,U,"John LaWare , chairman of Boston-based Shawmut National Corp . , has emerged as the leading candidate to fill the vacant seat on the Federal Reserve Board "
fill,literal,wsj43:6356,U,"If nominated by the president and confirmed by the Senate , Mr. LaWare would fill a seat made vacant in December 1986 by the resignation of Henry Wallich , a Nixon appointee , who left for health reasons "
fill,literal,wsj43:7512,U,Shawmut National Chairman John LaWare has emerged as the leading candidate to fill the vacant seat on the Federal Reserve Board 
fill,literal,wsj43:9161,U,"Paul J. Rizzo , the 60-year-old dean of the Graduate School of Business Administration at the University of North Carolina at Chapel Hill , was elected a director of this packaging-materials maker , filling a vacancy "
fill,literal,wsj43:9459,U,"They are filled with ideas , if often of a weird sort , and they do n't know how to run anything "
fill,literal,wsj44:276,L,"They say it 's demeaning to the steer , but how would they know that ? '' asks Mr. Souther , who compares it to `` wild-cow milking '' -- an event in which one person tries to calm a wild cow while another tries to fill up a Coke bottle with wild-cow milk "
fill,literal,wsj44:9913,U,"The regional carrier said its March load factor , or percentage of available seats filled , rose to 41.7 % from 36.6 % "
fill,literal,wsj45:10684,U,"He fills a post left by Patrick Shaughnessy , who resigned to buy the broadcast unit "
fix,nonliteral,wsj05:6616,L,"So , a few months ago he paid the equivalent of about $ 800 to get his nose fixed "
fix,nonliteral,wsj08:6428,N,"Meanwhile , Congress is turning up the pressure on the FAA to fix O ' Hare 's problems "
fix,nonliteral,wsj09:9589,L,"In late May , a rumor spread through the city that the government would raise the price of rice , which has been fixed for years at 14 U.S. cents a pound "
fix,nonliteral,wsj12:9177,N,It also vindicates Pratt 's efforts to fix problems in customer service that contributed to its loss of dominance in the commercial jet engine field to General Electric Co 
fix,nonliteral,wsj13:8316,N,But Mr. Sherlund said he thinks the company has taken steps to fix that problem 
fix,nonliteral,wsj41:3835,N,"The improvements have `` been a catalyst for other owners nearby to fix up their buildings too , '' adds David Fiederlein , the building agent "
fix,nonliteral,wsj42:5214,L,"The non-OPEC group 's proposal fixes different cuts for each participant for the months of May and June -- then to be re-evaluated -- as follows: Mexico , 68 , 000 barrels a day ; Egypt , 22 , 500 ; Oman , 27 , 500 ; China , 30 , 000 ; Angola , 20 , 000 , and Malaysia , 15 , 000 "
fix,nonliteral,wsj48:7623,L,"With exchange rates credibly fixed , only slight British gold losses were necessary to increase British short-term interest rates sufficiently -- say , less than 50 basis points -- to keep the funds on deposit in London until gradually disbursed to finance the evolving U.S. trade deficit "
fix,nonliteral,wsj54:2692,N,"Now it falls to William H. Spoor , the 65-year-old former chairman , to fix things "
fix,nonliteral,wsj54:3955,N,"It is `` Hotlanta '' : capital city of the South at a time when the South has risen ; city of myriad services at a time when the service economy rules ; city of the 1980s , more suburban than downtown , more footloose than fixed "
fix,nonliteral,wsj55:3942,L,"Also , growing competition is forcing many utilities to lower rates , though costs remain fixed , thus squeezing profits "
fix,nonliteral,wsj59:1803,L,Dealers said the volume of selling orders made it impossible to fix the closing prices 
fix,nonliteral,wsj65:10956,L,"Under prospective payment , the charges are fixed in advance , and hospitals can no longer play Robin Hood "
fix,nonliteral,wsj69:2196,N,"If he eventually wins the war -- curbs Eastern 's costs and fixes Continental 's service problems -- his airlines , with their exceptional size and market dominance , may become for him a kind of mass-production profit machine "
fix,nonliteral,wsj82:8267,N,"The growing consensus in the computer industry is that midsized products are the weakest part of IBM 's business right now , and that IBM needs to fix that problem in 1988 "
fix,nonliteral,wsj03:7261,U,"Exhausted , they left at 3:30 , knowing they had a problem but not how to fix it "
fix,nonliteral,wsj04:10014,N,Your Oct. 18 international-page article `` Lawson Accused of Miscues on Economy: British Chancellor Strayed From Strict Monetarism '' illustrates that a country can not radically reduce marginal tax rates without a deterioration of its current trade account ; nor can it continue to simultaneously keep exchange rates fixed without suffering an inevitable increase in its inflation rate 
fix,nonliteral,wsj04:11067,N,The consulting firm of Data Resources Inc. expects business fixed investment this year to top the 1987 outlays by 11.1 % 
fix,nonliteral,wsj05:4828,N,The study does have several major assumptions -- the biggest being that Medicare expenditures are fixed ; the figures reflect a simple shift of money from one doctor 's pocket to another 
