confidence,result,source,target,text
0.0,False,drag,bond,"If the June deficit turns out to have been significantly wider than in May , many analysts expect the dollar to drop sharply and to drag bond prices down with it "
0.8571428571428571,True,drag,market,"Big technology stocks , hit hard by yesterday 's downturn on Wall Street , dragged down the main over-the-counter market indicators "
0.0,False,drag,Nikkei,"Oil shares , higher at the end of the morning session on a flurry of merger rumors , gave back most of their gains in the afternoon , while financials such as brokers fell , dragging down the Nikkei index "
1.0,True,drag,company,The oil-service business has been dragging the company 's stock price down since the oil industry peaked in 1981 
1.0,True,drag,cross,"In the latter instance , a man dressed as Christ and dragging a cross was in the demonstration "
1.0,True,drag,sale,"While broadcasting revenue increased 9 % in the quarter , earnings were dragged down by weak national sales and Gannett 's investment in GTG Entertainment , a new TV production company headed by Grant Tinker "
0.0,False,drag,reason,Sales are dragging for many reasons 
1.0,False,drag,train,"Last week , though , some of them were dragged off a train and prevented from traveling to Moscow to meet with President Reagan "
0.0,False,drag,week,Ecuador has yet to be completed and Brazil 's bank debt talks have dragged on for weeks longer than expected 
0.0,False,drag,month,"Yesterday , Wall Street analysts said they expect the state-Lilco negotiations to drag on for perhaps another three to four months "
0.0,False,drag,broadcast,"And while profits are booming at Capital Cities ' TV stations , ABC 's loss dragged down the broadcast group "
0.9333333333333332,True,drag,foot,"The Japanese government is still reeling from U.S. accusations last summer that MITI dragged its feet in investigating the shipment by the Toshiba unit , Toshiba Machine Co . , of sophisticated milling machines to a Soviet shipyard in 1983 and 1984 "
0.0,False,knock,over,"Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and dragging her in circles "
0.0,False,drag,circle,"Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and dragging her in circles "
1.0,True,drag,controversy,"With the only refinery in Panama , Texaco was dragged into a controversy with the Reagan administration over tax payments to the Noriega regime ; it now has stopped making such payments "
1.0,False,drag,metal,"But yesterday it was a dollar-boosting dispatch from a Japanese news service that was primarily responsible for dragging precious metals prices back down , analysts said "
0.0,False,drag,Home,Failure to pull off the buy-back can only add to problems that have dragged Home Shopping 's stock down from a peak of $ 47 a share in January 1987 and left management with credibility problems 
0.5714285714285714,True,drag,heel,"That implies production slowdowns , which could result in job losses and weaker consumer spending , which in turn would cause the economy to drag its heels further "
0.9333333333333332,True,drag,foot,"Things are really rapidly falling into place , '' said a Navy official who previously had complained that the Pentagon brass was dragging its feet on the project "
0.0,False,drag,year,"However , a lawsuit could drag on for years "
0.0,False,drag,guillotine,"Before there was much time for further decorating , the lady was dragged off to the guillotine "
0.6666666666666666,True,drag,dollar,Canadian dollar 's recovery and a resumption of the dollar 's decline against other major currencies would almost certainly drag the Canadian dollar down too 
0.0,False,drag,offense,"In fact , the biggest problem facing a Jimmy Snyder or Gary Hart today is n't the loss of job or candidacy but the likelihood that he will have to drag his offense forever , like a tin bell , all across the land "
0.0,False,drag,fanfare,"Mr. Bluey 's job is difficult because accounting investigations , unlike insider-trading cases , can drag on and draw little fanfare "
0.0,False,knock,over,"Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and dragging her in circles "
0.0,False,drag,circle,"Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and dragging her in circles "
0.9333333333333332,True,drag,foot,"Most people can not believe that in the late 1980s this racist stereotype is still in existence anywhere , '' says Dara Demmings , an Interfaith Center executive , who says the company is dragging its feet "
0.9333333333333332,True,drag,foot,"The U.S. and Pakistan long had sought such a `` front-loading '' of the agreement to ensure that the Soviets do n't reap the political benefits of beginning a withdrawal , and then drag their feet in carrying it out "
0.0,False,drag,car,"Public anger reached its zenith April 30 , 1982 , when angry mobs stopped three taxis bearing margis , dragged them from their cars , bludgeoned and poured acid on them and finally burned them to death "
1.0,False,pour,acid,"Public anger reached its zenith April 30 , 1982 , when angry mobs stopped three taxis bearing margis , dragged them from their cars , bludgeoned and poured acid on them and finally burned them to death "
0.9333333333333332,True,drag,foot,Cautious bureaucrats drag their feet while progressive colleagues and scientists urge reform 
0.5714285714285714,True,drag,heel,"That implies production slowdowns , which could result in job losses and weaker consumer spending , which in turn would cause the economy to drag its heels further "
0.0,False,drag,%,"The OSU sled 's No. 1 advantage , he says , is an aerodynamic shape that reduces drag 20 % to 25 % "
0.6666666666666666,True,drag,dollar,Canadian dollar 's recovery and a resumption of the dollar 's decline against other major currencies would almost certainly drag the Canadian dollar down too 
